OMIE - Mercado de electricidad;Fecha Emisión :23/03/2016 - 13:31;;24/03/2016;Precio del mercado diario (EUR/MWh);;;;

;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;
Precio marginal en el sistema español (EUR/MWh);  25,00;  23,12;  22,17;  21,38;  21,75;  23,08;  25,85;  30,50;  32,40;  32,40;  31,69;  31,00;  28,62;  27,27;  26,50;  25,35;  26,60;  30,00;  32,30;  35,18;  33,97;  32,69;  32,00;  28,54;
Precio marginal en el sistema portugués (EUR/MWh);  25,00;  23,12;  22,17;  21,38;  21,75;  23,08;  25,85;  30,50;  32,40;  32,40;  31,69;  31,00;  28,62;  27,27;  26,50;  25,35;  26,60;  30,00;  32,30;  35,18;  33,97;  32,69;  32,00;  28,54;
Energía total de compra sistema español (MWh);  17182,6;  15362,7;  14225,2;  13693,9;  13523,9;  13533,4;  14228,7;  15225,4;  16604,6;  17357,4;  18175,4;  18207,6;  18125,0;  18337,1;  17919,0;  17156,8;  16418,3;  15976,4;  16059,0;  17989,9;  19519,5;  19638,1;  18498,5;  16628,4;
Energía total de venta sistema español (MWh);  19315,0;  18522,0;  17599,8;  16968,5;  16597,2;  16244,1;  16387,6;  16927,1;  18380,4;  19370,1;  19324,7;  19748,6;  19475,2;  19112,1;  18983,3;  18826,7;  18438,2;  18181,5;  18557,9;  18210,9;  17299,8;  16948,2;  16219,9;  16250,3;
Energía total de compra sistema portugués (MWh);   5651,8;   5590,4;   5319,7;   5082,6;   4994,1;   4889,1;   4386,5;   4604,6;   5245,8;   6104,5;   6479,3;   6608,5;   6697,4;   6532,5;   6418,5;   6489,3;   6401,4;   6310,4;   6110,0;   6234,2;   6558,2;   6524,3;   6291,4;   6033,5;
Energía total de venta sistema portugués (MWh);   4941,7;   4372,0;   3809,5;   3110,2;   3295,2;   3905,7;   4377,6;   5102,9;   5670,0;   5796,2;   5746,4;   5526,7;   5143,7;   4988,2;   4917,2;   4451,6;   4628,3;   5178,8;   5811,1;   7623,0;   7411,1;   6615,1;   6261,9;   5463,2;
Energía total del mercado Ibérico (MWh);  22834,4;  20953,1;  19544,9;  18776,5;  18518,0;  18422,5;  18615,2;  19830,0;  21850,4;  23461,9;  24654,7;  24816,1;  24822,4;  24869,6;  24337,5;  23646,1;  22819,7;  22286,8;  22169,0;  24224,1;  26077,7;  26162,4;  24789,9;  22661,9;
Energía total con bilaterales del mercado Ibérico (MWh);  30863,6;  28556,4;  26862,8;  25988,4;  25674,5;  25625,3;  26089,1;  27633,6;  29917,9;  32060,1;  33521,9;  33753,1;  33736,2;  33800,1;  33064,8;  32153,6;  31197,4;  30615,3;  30674,0;  33352,1;  35699,0;  35748,0;  33915,6;  31204,6;
Importación de España desde Portugal (MWh);      0,0;      0,0;      0,0;      0,0;      0,0;      0,0;      0,0;    498,3;    424,2;      0,0;      0,0;      0,0;      0,0;      0,0;      0,0;      0,0;      0,0;      0,0;      0,0;   1388,8;    852,9;     90,8;      0,0;      0,0;
Exportación de España a Portugal (MWh);    710,1;   1218,4;   1510,2;   1972,4;   1698,9;    983,4;      8,9;      0,0;      0,0;    308,3;    732,9;   1081,8;   1553,7;   1544,3;   1501,3;   2037,7;   1773,1;   1131,6;    298,9;      0,0;      0,0;      0,0;     29,5;    570,3;
;;;;;;;;;;;;;;;;;;;;;;;;;
